file	product	piN	piS	pin/pis
temp_vcf4_SM_AS30.vcf	Brahy.S09G0273200.v1.1	0.000600479	0.000121531	4.940951135
temp_vcf4_SM_AS30.vcf	Brahy.S09G0290700.v1.1	0.025276984	0.017488343	1.445361861
temp_vcf4_SM_AS17.vcf	Brahy.S08G0009800.v1.1	0.001464433	0.000858105	1.706588504
temp_vcf4_SM_AS17.vcf	Brahy.S08G0096600.v1.1	0.00094304	0.000938174	1.005186722
temp_vcf4_SM_AS17.vcf	Brahy.S08G0102900.v1.1	0.000350594	0.000412473	0.849979926
temp_vcf4_SM_AS17.vcf	Brahy.S08G0123000.v1.1	0.000655764	0.000673649	0.973451258
temp_vcf4_SM_AS17.vcf	Brahy.S08G0128200.v1.1	0.017655903	0.034168865	0.516724888
temp_vcf4_SM_AS17.vcf	Brahy.S08G0132000.v1.1	0.00386574	0.006201818	0.623323758
temp_vcf4_SM_AS17.vcf	Brahy.S08G0218900.v1.1	0.000467681	0.002416913	0.19350325
temp_vcf4_SM_AS17.vcf	Brahy.S08G0243000.v1.1	0.003813796	0.00635432	0.60018947
temp_vcf4_SM_AS19.vcf	Brahy.S08G0001500.v1.1	0.005534958	0.007978188	0.693761279
temp_vcf4_SM_AS19.vcf	Brahy.S08G0020300.v1.1	0.005843851	0.005181625	1.127802936
temp_vcf4_SM_AS19.vcf	Brahy.S08G0035900.v1.1	0.002146654	0.006013992	0.356943367
temp_vcf4_SM_AS19.vcf	Brahy.S08G0051900.v1.1	0.012388358	0.021119975	0.586570687
temp_vcf4_SM_AS19.vcf	Brahy.S08G0055900.v1.1	0.000263677	0.000420294	0.627362937
temp_vcf4_SM_AS19.vcf	Brahy.S08G0078300.v1.1	0.019287803	0.028333118	0.680751176
temp_vcf4_SM_AS19.vcf	Brahy.S08G0083900.v1.1	0.010348663	0.008327684	1.242682002
temp_vcf4_SM_AS19.vcf	Brahy.S08G0104700.v1.1	0.005282967	0.006671146	0.791912845
temp_vcf4_SM_AS19.vcf	Brahy.S08G0118000.v1.1	0.00281386	0.0049764	0.565440891
temp_vcf4_SM_AS19.vcf	Brahy.S08G0149600.v1.1	0.000161727	0.000237192	0.681842073
temp_vcf4_SM_AS19.vcf	Brahy.S08G0154000.v1.1	0.007620205	0.002944269	2.588148139
temp_vcf4_SM_AS19.vcf	Brahy.S08G0236900.v1.1	0.002364274	0.003826668	0.617841405
temp_vcf4_SM_AS19.vcf	Brahy.S08G0257900.v1.1	0.00022849	0.000455124	0.502037647
temp_vcf4_SM_AS19.vcf	Brahy.S08G0259300.v1.1	0.00326393	0.01005693	0.324545341
temp_vcf4_SM_AS19.vcf	Brahy.S08G0259700.v1.1	0.000389321	0.000265635	1.465623569
temp_vcf4_SM_AS19.vcf	Brahy.S08G0264100.v1.1	0.012553254	0.017221882	0.728913026
temp_vcf4_SM_AS19.vcf	Brahy.S08G0266400.v1.1	0.001346738	0.001271308	1.059333029
temp_vcf4_SM_AS22.vcf	Brahy.S08G0001500.v1.1	0.006298137	0.008590316	0.733167084
temp_vcf4_SM_AS22.vcf	Brahy.S08G0020300.v1.1	0.005669474	0.005230466	1.083932885
temp_vcf4_SM_AS22.vcf	Brahy.S08G0035900.v1.1	0.002308194	0.005141423	0.448940602
temp_vcf4_SM_AS22.vcf	Brahy.S08G0051900.v1.1	0.011240367	0.021279925	0.52821459
temp_vcf4_SM_AS22.vcf	Brahy.S08G0078300.v1.1	0.018437907	0.02607667	0.707065238
temp_vcf4_SM_AS22.vcf	Brahy.S08G0083900.v1.1	0.010602867	0.008284433	1.279854329
temp_vcf4_SM_AS22.vcf	Brahy.S08G0086000.v1.1	0.000227812	0.000773869	0.294380854
temp_vcf4_SM_AS22.vcf	Brahy.S08G0104700.v1.1	0.002800472	0.004473399	0.626027786
temp_vcf4_SM_AS22.vcf	Brahy.S08G0105000.v1.1	0.000162381	0.001597017	0.10167742
temp_vcf4_SM_AS22.vcf	Brahy.S08G0118000.v1.1	0.001480067	0.001921227	0.770375579
temp_vcf4_SM_AS22.vcf	Brahy.S08G0154000.v1.1	0.005557439	0.0145482	0.382001844
temp_vcf4_SM_AS22.vcf	Brahy.S08G0200100.v1.1	0.000247903	0.000703664	0.352302477
temp_vcf4_SM_AS22.vcf	Brahy.S08G0236900.v1.1	0.000921304	0.004189055	0.219931112
temp_vcf4_SM_AS22.vcf	Brahy.S08G0259300.v1.1	0.00321173	0.010173334	0.31570082
temp_vcf4_SM_AS22.vcf	Brahy.S08G0259700.v1.1	0.004000722	0.004017059	0.995933116
temp_vcf4_SM_AS22.vcf	Brahy.S08G0264100.v1.1	0.016090383	0.016575556	0.97072961
temp_vcf4_SM_AS25.vcf	Brahy.S08G0000800.v1.1	0.001257894	0.002133966	0.589463127
temp_vcf4_SM_AS25.vcf	Brahy.S08G0001500.v1.1	0.007220415	0.007836938	0.92133113
temp_vcf4_SM_AS25.vcf	Brahy.S08G0005700.v1.1	0.001336584	0.001000834	1.335470664
temp_vcf4_SM_AS25.vcf	Brahy.S08G0020300.v1.1	0.005976085	0.005337601	1.11962003
temp_vcf4_SM_AS25.vcf	Brahy.S08G0035900.v1.1	0.003684582	0.003816522	0.965429067
temp_vcf4_SM_AS25.vcf	Brahy.S08G0047200.v1.1	0.000190677	0.000640299	0.297793314
temp_vcf4_SM_AS25.vcf	Brahy.S08G0051900.v1.1	0.012295388	0.025176253	0.488372426
temp_vcf4_SM_AS25.vcf	Brahy.S08G0078300.v1.1	0.018326671	0.026123031	0.70155223
temp_vcf4_SM_AS25.vcf	Brahy.S08G0083900.v1.1	0.010190062	0.008143244	1.251351639
temp_vcf4_SM_AS25.vcf	Brahy.S08G0086000.v1.1	9.68E-05	0.000592333	0.16343009
temp_vcf4_SM_AS25.vcf	Brahy.S08G0104700.v1.1	0.003525527	0.007248925	0.48635176
temp_vcf4_SM_AS25.vcf	Brahy.S08G0118000.v1.1	0.002260837	0.004056327	0.557360536
temp_vcf4_SM_AS25.vcf	Brahy.S08G0204700.v1.1	0.000695508	0.00062516	1.112528724
temp_vcf4_SM_AS25.vcf	Brahy.S08G0236900.v1.1	0.001197985	0.004382713	0.273343389
temp_vcf4_SM_AS25.vcf	Brahy.S08G0243000.v1.1	0.003053993	0.001007572	3.031042988
temp_vcf4_SM_AS25.vcf	Brahy.S08G0259300.v1.1	0.003232932	0.010186493	0.317374416
temp_vcf4_SM_AS25.vcf	Brahy.S08G0259700.v1.1	0.003579846	0.003281199	1.0910175
temp_vcf4_SM_AS25.vcf	Brahy.S08G0264100.v1.1	0.013548418	0.014250889	0.950706834
temp_vcf4_SM_AS30.vcf	Brahy.S08G0001500.v1.1	0.005747112	0.005344225	1.075387255
temp_vcf4_SM_AS30.vcf	Brahy.S08G0020300.v1.1	0.005869045	0.004865947	1.20614654
temp_vcf4_SM_AS30.vcf	Brahy.S08G0035900.v1.1	0.001190392	0.002829435	0.420717336
temp_vcf4_SM_AS30.vcf	Brahy.S08G0051900.v1.1	0.014191391	0.025447869	0.557665206
temp_vcf4_SM_AS30.vcf	Brahy.S08G0078300.v1.1	0.019340902	0.027942975	0.692156161
temp_vcf4_SM_AS30.vcf	Brahy.S08G0083900.v1.1	0.005497425	0.005203717	1.056441823
temp_vcf4_SM_AS30.vcf	Brahy.S08G0086000.v1.1	0.000164775	0.001032378	0.159607374
temp_vcf4_SM_AS30.vcf	Brahy.S08G0104700.v1.1	0.002622882	0.004262444	0.615346977
temp_vcf4_SM_AS30.vcf	Brahy.S08G0112100.v1.1	0.000684718	0.002246732	0.304761905
temp_vcf4_SM_AS30.vcf	Brahy.S08G0118000.v1.1	0.004775645	0.004936879	0.967340836
temp_vcf4_SM_AS30.vcf	Brahy.S08G0200100.v1.1	0.000644322	0.000738689	0.872250893
temp_vcf4_SM_AS30.vcf	Brahy.S08G0243000.v1.1	0.001340787	0.000654624	2.048179628
temp_vcf4_SM_AS30.vcf	Brahy.S08G0259300.v1.1	0.003204562	0.009753894	0.328541763
temp_vcf4_SM_AS30.vcf	Brahy.S08G0259700.v1.1	0.000417537	0.000695297	0.60051578
temp_vcf4_SM_AS30.vcf	Brahy.S08G0264100.v1.1	0.013964159	0.021241245	0.657407766
temp_vcf4_SM_AS30.vcf	Brahy.S08G0266400.v1.1	0.000173376	0.000252926	0.685480632
temp_vcf4_SM_AS40.vcf	Brahy.S08G0043000.v1.1	0.002296844	0.010909595	0.210534265
temp_vcf4_SM_AS17.vcf	Brahy.D03G0014600.v1.1	0.001089251	0.001845754	0.59013851
temp_vcf4_SM_AS17.vcf	Brahy.D03G0033000.v1.1	0.004872649	0.004263972	1.142748786
temp_vcf4_SM_AS17.vcf	Brahy.D03G0037300.v1.1	0.000974929	0.002682638	0.363421709
temp_vcf4_SM_AS17.vcf	Brahy.D03G0069800.v1.1	0.000602293	0.002379094	0.253160469
temp_vcf4_SM_AS17.vcf	Brahy.D03G0143600.v1.1	0.003993965	0.002120819	1.883217887
temp_vcf4_SM_AS17.vcf	Brahy.D03G0156800.v1.1	0.000168979	0.001040498	0.162402202
temp_vcf4_SM_AS17.vcf	Brahy.D03G0160600.v1.1	0.001678267	0.003908045	0.429439066
temp_vcf4_SM_AS17.vcf	Brahy.D03G0183600.v1.1	0.016225094	0.029627243	0.547641052
temp_vcf4_SM_AS17.vcf	Brahy.D03G0213000.v1.1	0.001058454	0.001706438	0.620271094
temp_vcf4_SM_AS17.vcf	Brahy.D03G0221800.v1.1	0.009847544	0.012272809	0.802387134
temp_vcf4_SM_AS17.vcf	Brahy.D03G0231700.v1.1	0.002087279	0.001544056	1.351815498
temp_vcf4_SM_AS17.vcf	Brahy.D03G0233000.v1.1	0.006335649	0.004859422	1.303786545
temp_vcf4_SM_AS17.vcf	Brahy.D03G0233400.v1.1	0.001140351	0.00073097	1.560052375
temp_vcf4_SM_AS17.vcf	Brahy.D03G0234700.v1.1	0.002613927	0.00025914	10.08693425
temp_vcf4_SM_AS17.vcf	Brahy.D03G0254900.v1.1	0.001086722	0.003251447	0.334227263
temp_vcf4_SM_AS17.vcf	Brahy.D03G0267500.v1.1	0.000327382	0.000935214	0.350060984
temp_vcf4_SM_AS17.vcf	Brahy.D03G0293200.v1.1	0.00076954	0.001981384	0.38838518
temp_vcf4_SM_AS17.vcf	Brahy.D03G0296000.v1.1	0.001178329	0.000147397	7.994257294
temp_vcf4_SM_AS17.vcf	Brahy.D03G0312900.v1.1	0.000159518	0.000479226	0.332865415
temp_vcf4_SM_AS17.vcf	Brahy.D03G0313100.v1.1	0.000129146	0.000625475	0.206476596
temp_vcf4_SM_AS17.vcf	Brahy.D03G0319900.v1.1	0.001431468	0.002203452	0.649648097
temp_vcf4_SM_AS17.vcf	Brahy.D03G0345400.v1.1	0.000808369	0.007750604	0.104297591
temp_vcf4_SM_AS17.vcf	Brahy.D03G0357600.v1.1	0.005451949	0.007270335	0.749889663
temp_vcf4_SM_AS17.vcf	Brahy.D03G0367700.v1.1	0.000582535	0.00061866	0.941607498
temp_vcf4_SM_AS17.vcf	Brahy.D03G0373200.v1.1	2.36E-05	6.77E-05	0.347972757
temp_vcf4_SM_AS17.vcf	Brahy.D03G0400400.v1.1	0.002753123	0.003577036	0.769666031
temp_vcf4_SM_AS17.vcf	Brahy.D03G0401900.v1.1	0.003584426	0.001917198	1.869617069
temp_vcf4_SM_AS17.vcf	Brahy.D03G0426100.v1.1	0.000300702	0.001469234	0.20466581
temp_vcf4_SM_AS17.vcf	Brahy.D03G0430900.v1.1	0.010973907	0.009717341	1.129311699
temp_vcf4_SM_AS17.vcf	Brahy.D03G0459400.v1.1	0.000101305	0.000287882	0.351897614
temp_vcf4_SM_AS17.vcf	Brahy.D03G0477200.v1.1	0.001521523	0.005708011	0.266559271
temp_vcf4_SM_AS17.vcf	Brahy.D03G0481200.v1.1	0.002369402	0.002450608	0.966862748
temp_vcf4_SM_AS17.vcf	Brahy.D03G0494200.v1.1	0.001323691	0.001672036	0.791664541
temp_vcf4_SM_AS17.vcf	Brahy.D03G0506800.v1.1	0.00085918	0.000714661	1.202219903
temp_vcf4_SM_AS17.vcf	Brahy.D03G0530300.v1.1	0.000260853	0.00050857	0.512913766
temp_vcf4_SM_AS17.vcf	Brahy.D03G0530400.v1.1	0.001704402	0.001278093	1.333550752
temp_vcf4_SM_AS17.vcf	Brahy.D03G0532800.v1.1	0.000271529	0.00092001	0.295136724
temp_vcf4_SM_AS17.vcf	Brahy.D03G0553500.v1.1	0.000184349	0.0003976	0.463654407
temp_vcf4_SM_AS17.vcf	Brahy.D03G0618500.v1.1	0.001617671	0.002252814	0.718066905
temp_vcf4_SM_AS17.vcf	Brahy.D03G0624100.v1.1	0.007949262	0.012814599	0.620328542
temp_vcf4_SM_AS17.vcf	Brahy.D03G0631500.v1.1	0.00127998	0.001956718	0.6541465
temp_vcf4_SM_AS17.vcf	Brahy.D03G0638700.v1.1	0.002349788	0.006414497	0.36632463
temp_vcf4_SM_AS17.vcf	Brahy.D03G0686900.v1.1	0.000598846	0.001889729	0.316895002
temp_vcf4_SM_AS17.vcf	Brahy.D03G0708900.v1.1	0.003147455	0.003480845	0.904221513
temp_vcf4_SM_AS17.vcf	Brahy.D03G0718000.v1.1	0.013572133	0.005183817	2.618173304
temp_vcf4_SM_AS17.vcf	Brahy.D03G0719000.v1.1	0.000706821	0.0012721	0.555632969
temp_vcf4_SM_AS17.vcf	Brahy.D03G0809600.v1.1	0.000439335	0.00126609	0.347001538
temp_vcf4_SM_AS17.vcf	Brahy.D03G0819200.v1.1	0.002280956	0.002191958	1.040601727
temp_vcf4_SM_AS19.vcf	Brahy.D03G0012600.v1.1	0.00063972	0.000559368	1.143646692
temp_vcf4_SM_AS19.vcf	Brahy.D03G0016700.v1.1	0.000688626	0.000568087	1.212184716
temp_vcf4_SM_AS19.vcf	Brahy.D03G0061900.v1.1	0.001325721	0.006148519	0.215616266
temp_vcf4_SM_AS19.vcf	Brahy.D03G0104300.v1.1	0.003317354	0.005961151	0.556495677
temp_vcf4_SM_AS19.vcf	Brahy.D03G0112600.v1.1	0.002601121	0.006749604	0.385373876
temp_vcf4_SM_AS19.vcf	Brahy.D03G0115200.v1.1	0.002420541	0.005631187	0.429845654
temp_vcf4_SM_AS19.vcf	Brahy.D03G0132700.v1.1	0.000292668	0.001162029	0.251858999
temp_vcf4_SM_AS19.vcf	Brahy.D03G0146400.v1.1	0.006382767	0.00318695	2.002782395
temp_vcf4_SM_AS19.vcf	Brahy.D03G0153000.v1.1	0.000797906	0.00296877	0.268766428
temp_vcf4_SM_AS19.vcf	Brahy.D03G0205700.v1.1	0.000331337	0.001130273	0.293148233
temp_vcf4_SM_AS19.vcf	Brahy.D03G0213000.v1.1	0.001200937	0.003366305	0.356752146
temp_vcf4_SM_AS19.vcf	Brahy.D03G0215400.v1.1	0.000860813	0.001190228	0.72323403
temp_vcf4_SM_AS19.vcf	Brahy.D03G0284200.v1.1	0.024846689	0.015431578	1.610119808
temp_vcf4_SM_AS19.vcf	Brahy.D03G0296600.v1.1	0.000575898	0.000622566	0.925039916
temp_vcf4_SM_AS19.vcf	Brahy.D03G0319900.v1.1	0.000962405	0.002950136	0.326223784
temp_vcf4_SM_AS19.vcf	Brahy.D03G0327900.v1.1	0.001178156	0.006983284	0.16871084
temp_vcf4_SM_AS19.vcf	Brahy.D03G0357600.v1.1	0.001190834	0.002952347	0.403351595
temp_vcf4_SM_AS19.vcf	Brahy.D03G0372800.v1.1	0.001081035	0.003626967	0.298054888
temp_vcf4_SM_AS19.vcf	Brahy.D03G0373200.v1.1	0.000285196	0.000302579	0.942552406
temp_vcf4_SM_AS19.vcf	Brahy.D03G0384900.v1.1	0.000256859	0.000255771	1.00425368
temp_vcf4_SM_AS19.vcf	Brahy.D03G0386600.v1.1	0.009311254	0.021883893	0.425484352
temp_vcf4_SM_AS19.vcf	Brahy.D03G0392300.v1.1	0.000560454	0.001746614	0.320880129
temp_vcf4_SM_AS19.vcf	Brahy.D03G0400100.v1.1	0.00094485	0.000691238	1.366895674
temp_vcf4_SM_AS19.vcf	Brahy.D03G0417300.v1.1	0.000139629	0.001451754	0.09617959
temp_vcf4_SM_AS19.vcf	Brahy.D03G0449600.v1.1	0.000132173	0.000408201	0.32379417
temp_vcf4_SM_AS19.vcf	Brahy.D03G0461600.v1.1	0.005222144	0.007952091	0.656700805
temp_vcf4_SM_AS19.vcf	Brahy.D03G0462700.v1.1	0.001084249	0.001028336	1.054372252
temp_vcf4_SM_AS19.vcf	Brahy.D03G0476000.v1.1	0.004468148	0.006745539	0.662385643
temp_vcf4_SM_AS19.vcf	Brahy.D03G0481200.v1.1	0.000342292	0.000386498	0.885624683
temp_vcf4_SM_AS19.vcf	Brahy.D03G0485100.v1.1	0.002682157	0.004862041	0.551652376
temp_vcf4_SM_AS19.vcf	Brahy.D03G0490400.v1.1	0.003745416	0.001260436	2.971525295
temp_vcf4_SM_AS19.vcf	Brahy.D03G0496700.v1.1	0.002083285	0.002845728	0.732074759
temp_vcf4_SM_AS19.vcf	Brahy.D03G0523700.v1.1	0.000572127	0.001027132	0.557014456
temp_vcf4_SM_AS19.vcf	Brahy.D03G0529900.v1.1	0.002186415	0.00079452	2.751869319
temp_vcf4_SM_AS19.vcf	Brahy.D03G0542300.v1.1	0.001171432	0.002330085	0.502742043
temp_vcf4_SM_AS19.vcf	Brahy.D03G0562700.v1.1	0.000110258	0.000243762	0.452317837
temp_vcf4_SM_AS19.vcf	Brahy.D03G0574100.v1.1	0.001737282	0.002378338	0.730460588
temp_vcf4_SM_AS19.vcf	Brahy.D03G0576300.v1.1	0.001080356	0.0007354	1.469073623
temp_vcf4_SM_AS19.vcf	Brahy.D03G0589400.v1.1	0.000554105	0.000417311	1.32779777
temp_vcf4_SM_AS19.vcf	Brahy.D03G0603400.v1.1	0.000635466	0.000731452	0.868773282
temp_vcf4_SM_AS19.vcf	Brahy.D03G0697700.v1.1	0.000996107	0.001691395	0.588926291
temp_vcf4_SM_AS19.vcf	Brahy.D03G0732800.v1.1	0.000964651	0.002050364	0.470477782
temp_vcf4_SM_AS19.vcf	Brahy.D03G0740300.v1.1	0.001035954	0.006923191	0.149635307
temp_vcf4_SM_AS19.vcf	Brahy.D03G0776400.v1.1	0.001104423	0.002563525	0.430821981
temp_vcf4_SM_AS19.vcf	Brahy.D03G0805800.v1.1	0.001393967	0.003319511	0.419931442
temp_vcf4_SM_AS17.vcf	Brahy.S03G0106700.v1.1	0.003703785	0.007005288	0.528712765
temp_vcf4_SM_AS17.vcf	Brahy.S03G0122200.v1.1	0.000668208	0.001791464	0.372995532
temp_vcf4_SM_AS17.vcf	Brahy.S03G0146500.v1.1	0.001648021	0.008177307	0.201535929
temp_vcf4_SM_AS17.vcf	Brahy.S03G0171500.v1.1	0.000350584	0.000902372	0.388513693
temp_vcf4_SM_AS17.vcf	Brahy.S03G0204900.v1.1	0.00071486	0.00120343	0.594018488
temp_vcf4_SM_AS17.vcf	Brahy.S03G0226400.v1.1	0.001573082	0.001588111	0.990536648
temp_vcf4_SM_AS17.vcf	Brahy.S03G0232000.v1.1	0.001174168	0.002973517	0.394875245
temp_vcf4_SM_AS17.vcf	Brahy.S03G0232300.v1.1	0.003834137	0.004371778	0.877019977
temp_vcf4_SM_AS17.vcf	Brahy.S03G0232900.v1.1	0.000157219	0.00050861	0.309115879
temp_vcf4_SM_AS17.vcf	Brahy.S03G0253800.v1.1	0.000385094	0.001708277	0.225428314
temp_vcf4_SM_AS17.vcf	Brahy.S03G0262700.v1.1	0.005536743	0.004426958	1.250687973
temp_vcf4_SM_AS17.vcf	Brahy.S03G0267500.v1.1	0.005911426	0.007066932	0.836491199
temp_vcf4_SM_AS17.vcf	Brahy.S03G0268200.v1.1	0.015919836	0.023100744	0.689148179
temp_vcf4_SM_AS17.vcf	Brahy.S03G0269500.v1.1	0.000139898	0.001006879	0.138942296
temp_vcf4_SM_AS17.vcf	Brahy.S03G0319300.v1.1	0.003718259	0.004079719	0.91140075
temp_vcf4_SM_AS19.vcf	Brahy.S03G0015900.v1.1	0.000227127	0.000814156	0.278971891
temp_vcf4_SM_AS19.vcf	Brahy.S03G0017900.v1.1	0.00065478	0.004214456	0.155365257
temp_vcf4_SM_AS19.vcf	Brahy.S03G0122100.v1.1	0.000969981	0.001542897	0.628674708
temp_vcf4_SM_AS19.vcf	Brahy.S03G0158800.v1.1	0.001387033	0.001508424	0.919524612
temp_vcf4_SM_AS19.vcf	Brahy.S03G0189500.v1.1	0.00074665	0.000650357	1.148060933
temp_vcf4_SM_AS19.vcf	Brahy.S03G0206500.v1.1	0.000387652	0.000959298	0.404099311
temp_vcf4_SM_AS19.vcf	Brahy.S03G0223800.v1.1	0.000680022	0.001070776	0.63507386
temp_vcf4_SM_AS19.vcf	Brahy.S03G0226200.v1.1	0.00082582	0.001338029	0.617191724
temp_vcf4_SM_AS19.vcf	Brahy.S03G0226400.v1.1	0.000568762	0.000715935	0.794432079
temp_vcf4_SM_AS19.vcf	Brahy.S03G0232300.v1.1	0.001313449	0.001056989	1.242632371
temp_vcf4_SM_AS19.vcf	Brahy.S03G0253800.v1.1	0.001493387	0.001996754	0.74790746
temp_vcf4_SM_AS19.vcf	Brahy.S03G0267500.v1.1	0.00171785	0.003761044	0.456748096
temp_vcf4_SM_AS19.vcf	Brahy.S03G0269500.v1.1	0.003216012	0.006361938	0.505508224
temp_vcf4_SM_AS19.vcf	Brahy.S03G0272300.v1.1	0.000113969	0.000625285	0.182266809
temp_vcf4_SM_AS19.vcf	Brahy.S03G0279200.v1.1	0.004790346	0.001394304	3.43565439
temp_vcf4_SM_AS19.vcf	Brahy.S03G0280800.v1.1	0.003313513	0.005057724	0.655139183
temp_vcf4_SM_AS19.vcf	Brahy.S03G0288300.v1.1	0.000703146	0.002115807	0.332330103
temp_vcf4_SM_AS19.vcf	Brahy.S03G0289900.v1.1	8.17E-05	0.000177019	0.46159142
temp_vcf4_SM_AS19.vcf	Brahy.S03G0290400.v1.1	0.000507095	0.000244556	2.073538923
temp_vcf4_SM_AS19.vcf	Brahy.S03G0291900.v1.1	0.002378274	0.003178146	0.74832136
temp_vcf4_SM_AS19.vcf	Brahy.S03G0298000.v1.1	0.005114526	0.004338376	1.178903382
temp_vcf4_SM_AS19.vcf	Brahy.S03G0306200.v1.1	0.002727096	0.002683023	1.016426855
temp_vcf4_SM_AS19.vcf	Brahy.S03G0308300.v1.1	0.004981195	0.010547207	0.472276273
temp_vcf4_SM_AS19.vcf	Brahy.S03G0314800.v1.1	0.001937024	0.001915258	1.011364847
temp_vcf4_SM_AS19.vcf	Brahy.S03G0318100.v1.1	0.000301382	0.000730427	0.412610958
temp_vcf4_SM_AS22.vcf	Brahy.S03G0015900.v1.1	0.000226332	0.000788521	0.287033642
temp_vcf4_SM_AS22.vcf	Brahy.S03G0017900.v1.1	0.000679604	0.008379856	0.081099742
temp_vcf4_SM_AS22.vcf	Brahy.S03G0049100.v1.1	0.00025009	0.000755613	0.330976386
temp_vcf4_SM_AS22.vcf	Brahy.S03G0158800.v1.1	0.002488621	0.004094828	0.607747384
temp_vcf4_SM_AS22.vcf	Brahy.S03G0180200.v1.1	0.000918289	0.001795064	0.511563643
temp_vcf4_SM_AS22.vcf	Brahy.S03G0189500.v1.1	0.00094325	0.002196262	0.429479934
temp_vcf4_SM_AS22.vcf	Brahy.S03G0226200.v1.1	0.000558392	0.001167292	0.478364982
temp_vcf4_SM_AS22.vcf	Brahy.S03G0226400.v1.1	0.000353724	0.001120558	0.315667931
temp_vcf4_SM_AS22.vcf	Brahy.S03G0232300.v1.1	0.001905792	0.001056361	1.804110049
temp_vcf4_SM_AS22.vcf	Brahy.S03G0248600.v1.1	0.000409391	0.000748514	0.54693804
temp_vcf4_SM_AS22.vcf	Brahy.S03G0253800.v1.1	0.002050472	0.001943619	1.054976383
temp_vcf4_SM_AS22.vcf	Brahy.S03G0267500.v1.1	0.002022607	0.002728345	0.741331074
temp_vcf4_SM_AS22.vcf	Brahy.S03G0269500.v1.1	0.003481617	0.006055613	0.5749405
temp_vcf4_SM_AS22.vcf	Brahy.S03G0272300.v1.1	0.000645122	0.002260419	0.285399383
temp_vcf4_SM_AS22.vcf	Brahy.S03G0279200.v1.1	0.002678601	0.000911386	2.939039644
temp_vcf4_SM_AS22.vcf	Brahy.S03G0280800.v1.1	0.005396099	0.005819057	0.927314956
temp_vcf4_SM_AS22.vcf	Brahy.S03G0288300.v1.1	0.000847334	0.001939272	0.436934144
temp_vcf4_SM_AS22.vcf	Brahy.S03G0289900.v1.1	1.55E-05	0.000515357	0.030018038
temp_vcf4_SM_AS22.vcf	Brahy.S03G0291900.v1.1	0.001494177	0.003629785	0.411643214
temp_vcf4_SM_AS22.vcf	Brahy.S03G0298000.v1.1	0.003324631	0.00326746	1.017497203
temp_vcf4_SM_AS22.vcf	Brahy.S03G0308300.v1.1	0.002708361	0.007282195	0.371915543
temp_vcf4_SM_AS22.vcf	Brahy.S03G0313600.v1.1	0.000571604	0.001881159	0.303857643
temp_vcf4_SM_AS22.vcf	Brahy.S03G0314800.v1.1	0.005876396	0.006371072	0.922355884
temp_vcf4_SM_AS25.vcf	Brahy.S03G0015900.v1.1	0.000223248	0.000788352	0.283183688
temp_vcf4_SM_AS25.vcf	Brahy.S03G0158800.v1.1	0.000788032	0.001669198	0.472102035
temp_vcf4_SM_AS25.vcf	Brahy.S03G0182600.v1.1	0.001631863	0.001397149	1.167994914
temp_vcf4_SM_AS25.vcf	Brahy.S03G0189500.v1.1	0.000185096	0.000362351	0.510820699
temp_vcf4_SM_AS25.vcf	Brahy.S03G0226200.v1.1	0.000332992	0.00239281	0.139163633
temp_vcf4_SM_AS25.vcf	Brahy.S03G0226400.v1.1	8.98E-05	0.000908824	0.098836566
temp_vcf4_SM_AS25.vcf	Brahy.S03G0253800.v1.1	0.000674265	0.000640427	1.052836785
temp_vcf4_SM_AS25.vcf	Brahy.S03G0267500.v1.1	0.001623632	0.002734357	0.593789379
temp_vcf4_SM_AS25.vcf	Brahy.S03G0269500.v1.1	0.004023131	0.00649247	0.619660987
temp_vcf4_SM_AS25.vcf	Brahy.S03G0272300.v1.1	0.000512919	0.001450382	0.353644427
temp_vcf4_SM_AS25.vcf	Brahy.S03G0279200.v1.1	0.00321975	0.000717509	4.487397881
temp_vcf4_SM_AS25.vcf	Brahy.S03G0280800.v1.1	0.005806657	0.007519487	0.772214544
temp_vcf4_SM_AS25.vcf	Brahy.S03G0288300.v1.1	0.000541707	0.001981676	0.273358085
temp_vcf4_SM_AS25.vcf	Brahy.S03G0289900.v1.1	0.000345941	0.000936366	0.36945001
temp_vcf4_SM_AS25.vcf	Brahy.S03G0298000.v1.1	0.004259066	0.004606061	0.924665711
temp_vcf4_SM_AS25.vcf	Brahy.S03G0304000.v1.1	0.002226706	0.001113674	1.999423066
temp_vcf4_SM_AS25.vcf	Brahy.S03G0306200.v1.1	0.001312246	0.003124013	0.420051418
temp_vcf4_SM_AS25.vcf	Brahy.S03G0308300.v1.1	0.005974611	0.015611427	0.382707554
temp_vcf4_SM_AS25.vcf	Brahy.S03G0314800.v1.1	0.004139045	0.005995878	0.690315015
temp_vcf4_SM_AS25.vcf	Brahy.S03G0323800.v1.1	7.87E-05	0.000281775	0.279395267
temp_vcf4_SM_AS30.vcf	Brahy.S03G0017900.v1.1	0.000664271	0.008320222	0.079838188
temp_vcf4_SM_AS30.vcf	Brahy.S03G0049100.v1.1	0.000611122	0.001046234	0.584116637
temp_vcf4_SM_AS30.vcf	Brahy.S03G0158800.v1.1	0.000944081	0.002625115	0.359634285
temp_vcf4_SM_AS30.vcf	Brahy.S03G0189500.v1.1	0.00185366	0.00224463	0.825820121
